To Stevens Hall,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,MU->South Engineering,
To Library,MU->South Engineering,South Engineering->Library,
To Minard,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,MU->Old Main,
To West Dining Center,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at CIE
To A.Glenn Hill Center,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,
To MU,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,
To CIE,You are already at CIE
To CME,CIE->CME,
To Electrical and Computer Engineering,CIE->Electrical and Computer Engineering,
To Dolve,CIE->CME,CME->Dolve,
To Dunbar/Ladd,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->Ehly,
To Engineering,CIE->CME,CME->Dolve,Dolve->Engineering,
To Gate City Bank Auditorium,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,
To Library,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,CIE->Sudro,
To Old Main,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Old Main,
To West Dining Center,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at CME
To A.Glenn Hill Center,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,
To MU,CME->Dolve,Dolve->Engineering,Engineering->MU,
To CIE,CME->CIE,
To CME,You are already at CME
To Electrical and Computer Engineering,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,CME->Dolve,
To Dunbar/Ladd,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,CME->Dolve,Dolve->Engineering,Engineering->Ehly,
To Engineering,CME->Dolve,Dolve->Engineering,
To Gate City Bank Auditorium,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,
To Library,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,CME->CIE,CIE->Sudro,
To Old Main,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Old Main,
To West Dining Center,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Electrical and Computer Engineering
To A.Glenn Hill Center,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,
To MU,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,
To CIE,Electrical and Computer Engineering->CIE,
To CME,Electrical and Computer Engineering->CIE,CIE->CME,
To Electrical and Computer Engineering,You are already at Electrical and Computer Engineering
To Dolve,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,
To Dunbar/Ladd,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->Ehly,
To Engineering,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,
To Gate City Bank Auditorium,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,
To Library,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Electrical and Computer Engineering->CIE,CIE->Sudro,
To Old Main,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Old Main,
To West Dining Center,Electrical and Computer Engineering->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Electrical and Computer Engineering->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Electrical and Computer Engineering->CIE,CIE->CME,CME->Dolve,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Dolve
To A.Glenn Hill Center,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,
To MU,Dolve->Engineering,Engineering->MU,
To CIE,Dolve->CME,CME->CIE,
To CME,Dolve->CME,
To Electrical and Computer Engineering,Dolve->CME,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,You are already at Dolve
To Dunbar/Ladd,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,Dolve->Engineering,Engineering->Ehly,
To Engineering,Dolve->Engineering,
To Gate City Bank Auditorium,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Dolve->Engineering,Engineering->MU,MU->South Engineering,
To Library,Dolve->Engineering,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Dolve->Engineering,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,Dolve->Engineering,Engineering->MU,MU->Old Main,
To West Dining Center,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Dolve->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Dunbar/Ladd
To A.Glenn Hill Center,Dunbar/Ladd->MU,MU->A.Glenn Hill Center,
To MU,Dunbar/Ladd->MU,
To CIE,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,
To CME,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,
To Electrical and Computer Engineering,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,
To Dunbar/Ladd,You are already at Dunbar/Ladd
To Hultz,Dunbar/Ladd->Hultz,
To Ehly,Dunbar/Ladd->MU,MU->Engineering,Engineering->Ehly,
To Engineering,Dunbar/Ladd->MU,MU->Engineering,
To Gate City Bank Auditorium,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Dunbar/Ladd->MU,MU->South Engineering,
To Library,Dunbar/Ladd->MU,MU->South Engineering,South Engineering->Library,
To Minard,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Dunbar/Ladd->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,Dunbar/Ladd->MU,MU->Old Main,
To West Dining Center,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Hultz
To A.Glenn Hill Center,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->A.Glenn Hill Center,
To MU,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,
To CIE,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,
To CME,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,
To Electrical and Computer Engineering,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,
To Dunbar/Ladd,Hultz->Dunbar/Ladd,
To Hultz,You are already at Hultz
To Ehly,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Ehly,
To Engineering,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,
To Gate City Bank Auditorium,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Hultz->Morrill,
To QBB,Hultz->QBB,
To Van Es Hall,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->South Engineering,
To Library,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->South Engineering,South Engineering->Library,
To Minard,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Old Main,
To West Dining Center,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Ehly
To A.Glenn Hill Center,Ehly->Engineering,Engineering->MU,MU->A.Glenn Hill Center,
To MU,Ehly->Engineering,Engineering->MU,
To CIE,Ehly->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,
To CME,Ehly->Engineering,Engineering->Dolve,Dolve->CME,
To Electrical and Computer Engineering,Ehly->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,Ehly->Engineering,Engineering->Dolve,
To Dunbar/Ladd,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,You are already at Ehly
To Engineering,Ehly->Engineering,
To Gate City Bank Auditorium,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Ehly->Engineering,Engineering->MU,MU->South Engineering,
To Library,Ehly->Engineering,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Ehly->Engineering,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Ehly->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,Ehly->Engineering,Engineering->MU,MU->Old Main,
To West Dining Center,Ehly->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Ehly->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Ehly->Engineering,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Engineering
To A.Glenn Hill Center,Engineering->MU,MU->A.Glenn Hill Center,
To MU,Engineering->MU,
To CIE,Engineering->Dolve,Dolve->CME,CME->CIE,
To CME,Engineering->Dolve,Dolve->CME,
To Electrical and Computer Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Electrical and Computer Engineering,
To Dolve,Engineering->Dolve,
To Dunbar/Ladd,Engineering->MU,MU->Dunbar/Ladd,
To Hultz,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,
To Ehly,Engineering->Ehly,
To Engineering,You are already at Engineering
To Gate City Bank Auditorium,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,
To Stevens Hall,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,
To Morrill,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,
To QBB,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,
To Van Es Hall,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,
To South Engineering,Engineering->MU,MU->South Engineering,
To Library,Engineering->MU,MU->South Engineering,South Engineering->Library,
To Minard,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->Morrill,Morrill->Minard,
To Ceres Hall,Engineering->MU,MU->A.Glenn Hill Center,A.Glenn Hill Center->Ceres Hall,
To Sudro,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,
To Old Main,Engineering->MU,MU->Old Main,
To West Dining Center,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,Residence->West Dining Center,
To Residence,Engineering->Dolve,Dolve->CME,CME->CIE,CIE->Sudro,Sudro->Residence,
To Wallman Wellness Center,Engineering->MU,MU->Dunbar/Ladd,Dunbar/Ladd->Hultz,Hultz->QBB,QBB->Gate City Bank Auditorium,Gate City Bank Auditorium->Stevens Hall,Stevens Hall->Van Es Hall,Van Es Hall->Wallman Wellness Center,

Starting at Gate City Bank Auditorium
To A.Glenn Hill Center,Gate City Bank Auditorium->QBB,QBB->Hultz,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->A.Glenn Hill Center,
To MU,Gate City Bank Auditorium->QBB,QBB->Hultz,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,
To CIE,Gate City Bank Auditorium->QBB,QBB->Hultz,Hultz->Dunbar/Ladd,Dunbar/Ladd->MU,MU->Engineering,Engineering->Dolve,Dolve->CME,CME->CIE,
